State,District,Crop_Name,Season,Min_Temperature(C),Max_Temperature(C),Rainfall(mm),Humidity(%),Wind_Speed(km/h),Soil_Type,Suitable(Y/N)
Nagaland,Kohima,Jute,Zaid,13.7,38.6,1367.9,45.9,15.9,Red,N
Nagaland,Dimapur,Rice,Annual,11.7,38.7,1784.7,42.9,19.2,Sandy,Y
Nagaland,Dimapur,Wheat,Kharif,19.1,30.9,931.3,72.9,13.7,Alluvial,Y
Nagaland,Dimapur,Maize,Zaid,10.5,24.3,632.2,74.5,18.2,Alluvial,Y
Nagaland,Dimapur,Cotton,Kharif,14,43.4,445.9,83.2,18.1,Red,Y
Nagaland,Dimapur,Sugarcane,Zaid,17.3,29.7,743,69.4,13.5,Red,N
Nagaland,Dimapur,Soybean,Annual,14.6,32.5,398.6,46.6,6.6,Alluvial,N
Nagaland,Dimapur,Mustard,Kharif,11.3,30,699.5,81.7,7.9,Loamy,N
Nagaland,Dimapur,Potato,Zaid,11.8,24.3,1740.5,40.3,14.5,Sandy,N
Nagaland,Dimapur,Onion,Kharif,15.4,43.9,1304,68.6,19.4,Red,N
Nagaland,Dimapur,Tomato,Kharif,19.8,38,1742.5,61.1,30,Loamy,N
Nagaland,Dimapur,Barley,Annual,19.2,44.8,884.6,65.1,25,Loamy,Y
Nagaland,Dimapur,Millets,Kharif,11.1,27.8,966.3,58.9,26,Sandy,Y
Nagaland,Dimapur,Groundnut,Kharif,14.1,26.5,1095.9,85.6,23.2,Sandy,Y
Nagaland,Dimapur,Sunflower,Zaid,18.3,27.7,1698.8,50,25.6,Laterite,Y
Nagaland,Dimapur,Turmeric,Kharif,21.5,44.4,297.8,80.2,26.2,Sandy,N
Nagaland,Dimapur,Chilli,Zaid,12.4,29.8,708.2,41.4,25.1,Black,N
Nagaland,Dimapur,Pulses,Zaid,20.9,30.7,1425,71.1,28.5,Loamy,N
Nagaland,Dimapur,Tea,Rabi,21.5,30.7,1105.6,49.3,20.8,Loamy,Y
Nagaland,Dimapur,Coffee,Rabi,18.9,30.5,435.8,60.7,15.2,Black,Y
Nagaland,Dimapur,Jute,Kharif,12.7,28.4,1078.5,72.6,7.7,Red,Y
Nagaland,Mokokchung,Rice,Rabi,12.4,35.8,1328.5,40.2,25.3,Alluvial,N
Nagaland,Mokokchung,Wheat,Kharif,19.4,41.1,702.9,76.7,20.4,Alluvial,N
Nagaland,Mokokchung,Maize,Rabi,19.7,38.5,1249,93.9,5.6,Black,Y
Nagaland,Mokokchung,Cotton,Zaid,20.8,38.2,1560.4,86.9,11.6,Clay,Y
Nagaland,Mokokchung,Sugarcane,Zaid,20.5,24.4,1616.5,63.9,15.1,Laterite,N
Nagaland,Mokokchung,Soybean,Rabi,11.1,40.7,473.6,55,22.8,Loamy,Y
Nagaland,Mokokchung,Mustard,Rabi,20.8,30.4,266.5,45.2,12.9,Black,N
Nagaland,Mokokchung,Potato,Zaid,12.5,26.8,479.6,64.7,28.8,Alluvial,Y
Nagaland,Mokokchung,Onion,Rabi,18.3,33,498,68.4,22.5,Black,Y
Nagaland,Mokokchung,Tomato,Annual,21.5,35.3,666.1,80.8,20.9,Black,N
Nagaland,Mokokchung,Barley,Annual,10.3,35,1257.4,44.1,21,Clay,N
Nagaland,Mokokchung,Millets,Annual,10.1,28.7,1153.4,64.3,22.5,Loamy,N
Nagaland,Mokokchung,Groundnut,Zaid,10.9,43,622.5,69.8,3.7,Loamy,N
Nagaland,Mokokchung,Sunflower,Kharif,15.6,41,1778.7,69.1,22.4,Black,N
Nagaland,Mokokchung,Turmeric,Rabi,17,25.6,1692.1,89.6,8.8,Black,Y
Nagaland,Mokokchung,Chilli,Annual,17.9,29.1,344.2,44.6,26,Alluvial,N
Nagaland,Mokokchung,Pulses,Zaid,11.2,38.2,1178.9,80.4,10.1,Red,N
Nagaland,Mokokchung,Tea,Zaid,8.8,26.5,1060.9,83.8,4.2,Red,Y
Nagaland,Mokokchung,Coffee,Rabi,17.3,44.3,1147.3,62,13.1,Alluvial,N
Nagaland,Mokokchung,Jute,Kharif,8.6,27.3,979.1,91.7,5.8,Laterite,Y
Odisha,Bhubaneswar,Rice,Annual,12.1,29.5,1319.2,53.1,8.6,Clay,Y
Odisha,Bhubaneswar,Wheat,Rabi,16.8,39.9,1603.6,69.6,9.6,Loamy,Y
Odisha,Bhubaneswar,Maize,Rabi,9.1,31.8,548.7,68.4,29.7,Sandy,Y
Odisha,Bhubaneswar,Cotton,Zaid,16.3,24,374.5,91.9,6,Clay,Y
Odisha,Bhubaneswar,Sugarcane,Annual,15.9,38.5,363.7,55.8,8,Loamy,N
Odisha,Bhubaneswar,Soybean,Annual,14.8,26.3,1127.3,62.4,21.7,Laterite,Y
Odisha,Bhubaneswar,Mustard,Rabi,16.1,25.5,572.8,67.6,19.3,Loamy,Y
Odisha,Bhubaneswar,Potato,Zaid,17.1,40,1103,42.4,29.9,Sandy,Y
Odisha,Bhubaneswar,Onion,Zaid,10.9,32.7,783.5,41.5,11.7,Sandy,Y
Odisha,Bhubaneswar,Tomato,Zaid,17,42.4,960.7,67.7,15.5,Laterite,Y
Odisha,Bhubaneswar,Barley,Annual,17.1,29.2,359.2,46.6,6.5,Laterite,N
Odisha,Bhubaneswar,Millets,Zaid,11.2,35.1,577.6,93.2,28.9,Red,Y
Odisha,Bhubaneswar,Groundnut,Kharif,9,35.9,268.6,73.2,26.1,Alluvial,N
Odisha,Bhubaneswar,Sunflower,Rabi,16,31.7,1013.2,88.3,19.4,Black,N
Odisha,Bhubaneswar,Turmeric,Rabi,18.4,34.2,1758.5,86.4,11.5,Sandy,N
Odisha,Bhubaneswar,Chilli,Rabi,8.9,37.9,1064.5,93.1,13.9,Red,N
Odisha,Bhubaneswar,Pulses,Rabi,10.8,32.8,340.4,63.9,20.5,Clay,N
Odisha,Bhubaneswar,Tea,Kharif,21.8,24.3,1250.5,50.1,6.6,Laterite,N
Odisha,Bhubaneswar,Coffee,Rabi,9.1,34.4,1405.6,87.7,28.2,Red,N
Odisha,Bhubaneswar,Jute,Rabi,19,42.1,1172.3,45.8,5.6,Sandy,N
Odisha,Cuttack,Rice,Rabi,19.7,24.1,275,67.7,18.6,Red,N
Odisha,Cuttack,Wheat,Rabi,14.4,26.9,1632.9,49.2,8,Alluvial,N
Odisha,Cuttack,Maize,Rabi,20.7,29.7,1570.2,69.1,28,Black,Y
Odisha,Cuttack,Cotton,Rabi,21,38.8,468.2,84.2,16.5,Alluvial,Y
Odisha,Cuttack,Sugarcane,Rabi,10.7,40,1288.5,79.6,13.1,Black,Y
Odisha,Cuttack,Soybean,Zaid,9.8,33.6,1558.1,80.5,20.5,Red,Y
Odisha,Cuttack,Mustard,Zaid,11.8,31.4,1543.6,49.2,12.8,Laterite,N
Odisha,Cuttack,Potato,Annual,9.6,34.6,1694.1,70.1,29.5,Black,Y
Odisha,Cuttack,Onion,Rabi,11.2,24.5,1090.8,50,28.9,Loamy,N
Odisha,Cuttack,Tomato,Zaid,18.1,33.9,513.8,80.8,29.4,Alluvial,N
Odisha,Cuttack,Barley,Annual,16.1,40.5,1797.2,40.7,10.8,Alluvial,N
Odisha,Cuttack,Millets,Annual,10.6,37.2,502.8,66.5,3.5,Loamy,Y
Odisha,Cuttack,Groundnut,Annual,21.8,42.6,405.5,87.9,21.8,Loamy,Y
Odisha,Cuttack,Sunflower,Zaid,20.4,34.5,1761.4,44,11.1,Black,N
Odisha,Cuttack,Turmeric,Rabi,10.6,41.1,1793.6,50.4,4.8,Black,Y
Odisha,Cuttack,Chilli,Kharif,13.1,39.7,1417,91.3,18.9,Red,N
Odisha,Cuttack,Pulses,Rabi,17,41.7,817.6,91.7,19.2,Laterite,Y
Odisha,Cuttack,Tea,Zaid,21.7,41.1,606.4,75.7,16.6,Sandy,N
Odisha,Cuttack,Coffee,Annual,13.3,27.2,746.2,92.1,15.3,Loamy,Y
Odisha,Cuttack,Jute,Zaid,19.8,40.3,654,79.7,8.7,Black,N
Odisha,Sambalpur,Rice,Kharif,19.2,39.7,842.1,59.4,24.1,Alluvial,Y
Odisha,Sambalpur,Wheat,Kharif,15.8,33.5,1142.4,82,20.9,Black,N
Odisha,Sambalpur,Maize,Zaid,20.7,25.9,831.7,54.1,17.5,Laterite,N
Odisha,Sambalpur,Cotton,Zaid,11.8,37.8,468.8,55.8,11.9,Red,Y
Odisha,Sambalpur,Sugarcane,Annual,10.6,36.2,930.9,50.6,28.6,Sandy,Y
Odisha,Sambalpur,Soybean,Zaid,8.9,31.2,378.5,81.1,26.6,Black,Y
Odisha,Sambalpur,Mustard,Rabi,9.1,43.3,842.8,45.5,18.2,Laterite,N
Odisha,Sambalpur,Potato,Zaid,13.1,34.6,1449.2,89.7,7.1,Alluvial,Y
Odisha,Sambalpur,Onion,Zaid,13.3,31.2,1653,73.3,15.8,Alluvial,Y
Odisha,Sambalpur,Tomato,Annual,9.8,33,386.8,58.5,4.3,Laterite,N
Odisha,Sambalpur,Barley,Rabi,18.7,30.8,922.5,47.6,19.4,Black,N
Odisha,Sambalpur,Millets,Kharif,13.3,33.6,962.5,82.2,4.1,Sandy,N
Odisha,Sambalpur,Groundnut,Rabi,11.2,29,976.9,67.8,24.7,Black,N
Odisha,Sambalpur,Sunflower,Annual,14.8,30.9,1700,47.8,16.3,Red,N
Odisha,Sambalpur,Turmeric,Kharif,21.6,36.5,291,72.4,25.6,Red,Y
Odisha,Sambalpur,Chilli,Kharif,8.9,26.2,651.5,72.6,19.6,Alluvial,N
Odisha,Sambalpur,Pulses,Kharif,10,36.1,1703.8,65.1,21.3,Laterite,Y
Odisha,Sambalpur,Tea,Kharif,10.8,32.9,1392.3,58.3,5.2,Loamy,Y
Odisha,Sambalpur,Coffee,Rabi,15.2,36.2,958.2,42.5,20.7,Clay,Y
Odisha,Sambalpur,Jute,Zaid,8.5,24.7,1243.7,48.9,25.1,Sandy,N
Odisha,Puri,Rice,Kharif,9.5,44.1,1540.9,85.1,22.5,Alluvial,N
Odisha,Puri,Wheat,Zaid,8.3,42.7,972.1,54.3,27.3,Red,Y
Odisha,Puri,Maize,Kharif,10.2,36.9,403.1,81,20.7,Laterite,N
Odisha,Puri,Cotton,Kharif,13,26.3,1691.1,66.2,10.4,Alluvial,N
Odisha,Puri,Sugarcane,Rabi,15.8,25.9,1395.7,41.2,19.6,Laterite,N
Odisha,Puri,Soybean,Zaid,21.3,43.1,321.9,57.3,22.7,Black,N
Odisha,Puri,Mustard,Annual,12.4,29.4,1188.1,56,22.1,Loamy,Y
Odisha,Puri,Potato,Kharif,21.2,36.5,1425.1,56.8,17.1,Sandy,N
Odisha,Puri,Onion,Zaid,8.3,38.4,1294.9,52.9,7,Red,Y
Odisha,Puri,Tomato,Kharif,18.9,32.3,650.3,82.3,18.4,Red,Y
Odisha,Puri,Barley,Annual,9.6,31.3,1662.1,44.5,12.7,Red,N
Odisha,Puri,Millets,Zaid,13.6,39.9,1169.8,75.3,22.9,Black,N
Odisha,Puri,Groundnut,Rabi,13.1,39.6,1569.8,66.2,16.7,Loamy,N
Odisha,Puri,Sunflower,Rabi,12.2,38.2,576.3,86.9,6.4,Laterite,Y
Odisha,Puri,Turmeric,Annual,19.5,41.3,333.8,45.6,21.7,Sandy,Y
Odisha,Puri,Chilli,Annual,21.3,41.3,880.7,47.9,10.3,Black,N
Odisha,Puri,Pulses,Kharif,16.9,40.8,1311.2,79.5,4.5,Clay,Y
Odisha,Puri,Tea,Kharif,15.1,33.2,1429.6,88.7,23.3,Red,N
Odisha,Puri,Coffee,Rabi,15.2,29.9,373.1,52.3,3.4,Laterite,Y
Odisha,Puri,Jute,Annual,11.8,39.1,659.7,93.5,26.1,Alluvial,Y
Odisha,Rourkela,Rice,Zaid,13.9,30.1,330.8,71,28.1,Alluvial,N
Odisha,Rourkela,Wheat,Annual,9.8,43.6,1503.8,50.7,29,Clay,N
Odisha,Rourkela,Maize,Rabi,20.9,30.8,947.3,49.2,14.9,Laterite,Y
Odisha,Rourkela,Cotton,Annual,11.5,36.5,1461.4,77.5,17.3,Clay,N
Odisha,Rourkela,Sugarcane,Kharif,21.4,35,1453.1,73.9,25.4,Loamy,N
Odisha,Rourkela,Soybean,Annual,16.6,43.3,600.9,41.1,23.5,Black,Y
Odisha,Rourkela,Mustard,Annual,8.6,34.5,675.8,89.6,28,Laterite,N
Odisha,Rourkela,Potato,Annual,16.4,36.3,294.2,47.6,25.3,Clay,Y
Odisha,Rourkela,Onion,Rabi,21.4,25,445,55.2,6.9,Red,N
Odisha,Rourkela,Tomato,Zaid,18,26.4,1580.6,42.8,17.3,Laterite,N
Odisha,Rourkela,Barley,Annual,20.4,25.4,1405.4,71.8,6,Red,N
Odisha,Rourkela,Millets,Rabi,16.3,26,1322.5,60.1,7,Loamy,N
Odisha,Rourkela,Groundnut,Annual,15.7,30.7,1319.5,51,18.3,Loamy,N
Odisha,Rourkela,Sunflower,Kharif,17.5,40.2,1653,50.3,21.8,Alluvial,Y
Odisha,Rourkela,Turmeric,Zaid,12.5,41.5,1779.5,85.8,10.4,Laterite,N
Odisha,Rourkela,Chilli,Rabi,17.7,43.9,1603.8,82.4,7.5,Black,N
Odisha,Rourkela,Pulses,Zaid,13.8,31.4,1492.6,51.5,14.9,Alluvial,Y
Odisha,Rourkela,Tea,Kharif,20.4,40.8,1555.2,81.3,10.8,Red,N
Odisha,Rourkela,Coffee,Rabi,19.3,25.9,1052.1,63.1,14,Alluvial,Y
Odisha,Rourkela,Jute,Rabi,9.1,43.3,570.6,68.2,19.6,Black,Y
Punjab,Amritsar,Rice,Kharif,10.2,34.4,1571.4,76.9,5.2,Red,Y
Punjab,Amritsar,Wheat,Rabi,20,26.2,859.3,79.3,10.3,Black,Y
Punjab,Amritsar,Maize,Rabi,9,30.4,683.5,70.8,17.1,Loamy,Y
Punjab,Amritsar,Cotton,Zaid,9.6,29.9,975.7,74.4,23,Black,N
Punjab,Amritsar,Sugarcane,Annual,10.2,28.6,461.9,41.6,27.2,Clay,Y
Punjab,Amritsar,Soybean,Annual,9.3,24.9,1058,53.3,27,Laterite,Y
Punjab,Amritsar,Mustard,Rabi,20.1,38.7,1304.6,50.8,16.2,Clay,Y
Punjab,Amritsar,Potato,Zaid,11.1,30.5,725.6,50.7,19.6,Clay,Y
Punjab,Amritsar,Onion,Kharif,19.7,30.1,1467.9,69.8,12.8,Black,N
Punjab,Amritsar,Tomato,Zaid,17.2,25.8,741.3,42.2,20.8,Black,N
Punjab,Amritsar,Barley,Kharif,10.8,28.7,1564,42.9,10,Loamy,N
Punjab,Amritsar,Millets,Zaid,17,24.4,738.4,53.4,20.4,Clay,Y
Punjab,Amritsar,Groundnut,Annual,15.5,26.1,1149.7,73.6,7.8,Sandy,N
Punjab,Amritsar,Sunflower,Zaid,13.8,31.4,542.2,79.5,13.3,Red,Y
Punjab,Amritsar,Turmeric,Kharif,16.9,43.8,1367.2,54.4,15.6,Laterite,Y
Punjab,Amritsar,Chilli,Rabi,11.4,35.6,1772.2,74.9,11.9,Black,N
Punjab,Amritsar,Pulses,Rabi,8.7,42.6,855.5,79.9,23.4,Sandy,Y
Punjab,Amritsar,Tea,Annual,14.3,39.1,649,72.2,28.6,Black,Y
Punjab,Amritsar,Coffee,Rabi,17.6,32.7,763.8,91.5,15.2,Clay,Y
Punjab,Amritsar,Jute,Annual,19.5,30.1,988.1,76.4,8.3,Black,N
Punjab,Ludhiana,Rice,Annual,11,26.8,1339.2,93.6,5.8,Red,N
Punjab,Ludhiana,Wheat,Zaid,8.6,40.4,1018.9,42.2,17.1,Clay,Y
Punjab,Ludhiana,Maize,Annual,8.8,31.4,264.9,58.9,23.4,Red,Y
Punjab,Ludhiana,Cotton,Annual,21.5,28,1591.8,40.7,22.4,Black,Y
Punjab,Ludhiana,Sugarcane,Annual,10.9,25.8,283.1,56.3,21.5,Black,Y
Punjab,Ludhiana,Soybean,Annual,13.8,31,1152.8,57.7,12.5,Loamy,Y
Punjab,Ludhiana,Mustard,Zaid,12.5,28.2,1201.3,73.4,29.5,Sandy,Y
Punjab,Ludhiana,Potato,Annual,14,45,1092.4,66.1,27.8,Laterite,Y
Punjab,Ludhiana,Onion,Zaid,17.2,31,779.5,88.8,5.1,Red,Y
Punjab,Ludhiana,Tomato,Zaid,10.2,41.3,645.3,43.6,20.8,Red,Y
Punjab,Ludhiana,Barley,Rabi,21,29.6,348.1,62.5,10.2,Alluvial,N
Punjab,Ludhiana,Millets,Annual,11.7,24.9,1095,84.3,14.6,Laterite,Y
Punjab,Ludhiana,Groundnut,Annual,12,37.7,1682,44.7,27.5,Loamy,Y
Punjab,Ludhiana,Sunflower,Zaid,9.5,41.8,1604.1,49.9,28.7,Sandy,Y
Punjab,Ludhiana,Turmeric,Rabi,18.6,25.6,450.2,47.2,19.9,Loamy,Y
Punjab,Ludhiana,Chilli,Zaid,9.1,26.5,1380.4,90.7,15,Laterite,Y
Punjab,Ludhiana,Pulses,Annual,18.5,36.9,1072,43.1,22.4,Sandy,Y
Punjab,Ludhiana,Tea,Zaid,21.9,42.7,269.7,44.2,7,Laterite,N
Punjab,Ludhiana,Coffee,Kharif,22,25.1,1538.1,80.4,15.7,Alluvial,Y
Punjab,Ludhiana,Jute,Kharif,9.1,34,382.3,55.9,15.5,Black,Y
Punjab,Jalandhar,Rice,Annual,17.5,34.9,1525.1,67,29.8,Black,N
Punjab,Jalandhar,Wheat,Annual,15.8,31.7,1348.2,73.6,8.2,Clay,N
Punjab,Jalandhar,Maize,Zaid,18.8,40.9,1138.8,60.7,21.2,Sandy,N
Punjab,Jalandhar,Cotton,Annual,15.1,37.1,908.9,53.8,5.8,Sandy,N
Punjab,Jalandhar,Sugarcane,Kharif,8.2,26.9,556.9,49.2,29.7,Loamy,Y
Punjab,Jalandhar,Soybean,Annual,14.9,44,1436.9,63.2,12.9,Loamy,Y
Punjab,Jalandhar,Mustard,Annual,13.9,41.1,1617.7,68.6,8.7,Laterite,Y
Punjab,Jalandhar,Potato,Zaid,9.4,32.4,1377.6,91.7,8.5,Red,N
Punjab,Jalandhar,Onion,Kharif,16,38.1,253.3,47.7,7.5,Black,Y
Punjab,Jalandhar,Tomato,Rabi,15.1,26.3,860.3,45.2,22.1,Clay,Y
Punjab,Jalandhar,Barley,Annual,21.9,26.6,1447.4,48.7,29.7,Sandy,N
Punjab,Jalandhar,Millets,Zaid,20.9,39.5,1078.5,90.5,14.9,Clay,N
Punjab,Jalandhar,Groundnut,Annual,12.8,27.3,868.2,79.8,3.2,Sandy,Y
Punjab,Jalandhar,Sunflower,Zaid,11.9,31.5,355.6,83.5,28.4,Loamy,N
Punjab,Jalandhar,Turmeric,Kharif,19.3,43.8,1552.5,46.5,11.8,Black,Y
Punjab,Jalandhar,Chilli,Zaid,13.4,44.4,513.1,75.2,16.4,Sandy,N
Punjab,Jalandhar,Pulses,Rabi,11.9,43.9,1523.8,64.9,3.5,Clay,N
Punjab,Jalandhar,Tea,Rabi,21.9,35.8,1197.7,78.3,7.6,Sandy,Y
Punjab,Jalandhar,Coffee,Annual,15.4,44.6,448.8,73.9,26.4,Red,N
Punjab,Jalandhar,Jute,Kharif,12.4,30.7,1768.2,82.5,16.8,Loamy,N
Punjab,Patiala,Rice,Zaid,8.1,40.7,1665.8,56.7,9.5,Loamy,N
Punjab,Patiala,Wheat,Rabi,20.2,37.6,1591.3,74.7,20.9,Black,N
Punjab,Patiala,Maize,Kharif,11.2,27.4,1151.9,42.3,11.3,Loamy,Y
Punjab,Patiala,Cotton,Zaid,15.6,42.8,1232,87.6,4.2,Black,N
Punjab,Patiala,Sugarcane,Zaid,9.8,30.4,1106.8,66,16.8,Clay,Y
Punjab,Patiala,Soybean,Kharif,21.8,42.1,1466.3,92.1,15.7,Loamy,Y
Punjab,Patiala,Mustard,Kharif,15.7,42.8,1212.3,72.4,23.7,Clay,N
Punjab,Patiala,Potato,Annual,10.3,36.1,594,79.8,27,Red,Y
Punjab,Patiala,Onion,Rabi,17.2,44,360,61.9,24.6,Laterite,Y
Punjab,Patiala,Tomato,Kharif,10.4,27.5,1679.5,83.9,14.9,Laterite,N
Punjab,Patiala,Barley,Kharif,12.7,31,913,67.6,16.5,Laterite,Y
Punjab,Patiala,Millets,Rabi,14.3,25.9,1719.4,48.3,18,Laterite,N
Punjab,Patiala,Groundnut,Kharif,13.5,39.9,286,82.3,28.5,Black,N
Punjab,Patiala,Sunflower,Rabi,19.5,31.3,698.9,64,3.3,Sandy,N
Punjab,Patiala,Turmeric,Annual,8.3,35.6,502.2,88.3,20.3,Black,N
Punjab,Patiala,Chilli,Annual,15,44.1,1780.3,43.5,27.7,Clay,Y
Punjab,Patiala,Pulses,Annual,8.2,33.8,335.2,41,11.5,Red,Y
Punjab,Patiala,Tea,Kharif,9.6,42.3,301.1,61.7,14.8,Black,Y
Punjab,Patiala,Coffee,Kharif,16.3,29,1050.4,78.3,25.7,Black,Y
Punjab,Patiala,Jute,Annual,10.7,31.2,1026.1,43.2,4.1,Clay,Y
Punjab,Bathinda,Rice,Annual,16.2,40.4,733.5,76.6,26.5,Clay,N
Punjab,Bathinda,Wheat,Zaid,8,38,934.3,55.4,24.3,Clay,N
Punjab,Bathinda,Maize,Kharif,14.9,28.6,271.9,91.6,21.6,Alluvial,N
Punjab,Bathinda,Cotton,Zaid,17.4,28.4,740.4,75.4,28.8,Clay,N
Punjab,Bathinda,Sugarcane,Rabi,20.1,32.4,1469.9,50.6,7,Clay,N
Punjab,Bathinda,Soybean,Kharif,15.1,34.2,527.9,87.3,11.4,Red,Y
Punjab,Bathinda,Mustard,Kharif,16.3,29,1754.1,75.3,23.1,Loamy,Y
Punjab,Bathinda,Potato,Annual,11.3,26.4,1067.3,77.9,5.4,Alluvial,N
Punjab,Bathinda,Onion,Rabi,19.2,35,561.2,74.9,24,Red,Y
Punjab,Bathinda,Tomato,Annual,21.7,42.3,1064.2,54.6,5.2,Loamy,Y
Punjab,Bathinda,Barley,Rabi,14.1,44.1,744.1,66.7,16.1,Black,Y
Punjab,Bathinda,Millets,Kharif,19.8,38.8,799.2,70.8,6.1,Clay,N
Punjab,Bathinda,Groundnut,Annual,14.1,45,720.2,50.8,5.8,Laterite,Y
Punjab,Bathinda,Sunflower,Kharif,20,28.6,880.7,49,17.6,Sandy,Y
Punjab,Bathinda,Turmeric,Rabi,11.8,40.2,956.7,71.1,16.8,Clay,Y
Punjab,Bathinda,Chilli,Rabi,21.2,41,1417.4,90.5,5,Clay,Y
Punjab,Bathinda,Pulses,Annual,12.1,26.7,701.9,48.2,10.6,Sandy,N
Punjab,Bathinda,Tea,Rabi,15,37.4,1202.3,47.6,7.9,Alluvial,Y
Punjab,Bathinda,Coffee,Zaid,16.5,43.3,1736.2,50.7,14.2,Alluvial,N
Punjab,Bathinda,Jute,Annual,16.7,29.7,1451.9,52.3,18.8,Loamy,N
Rajasthan,Jaipur,Rice,Rabi,21.8,28,1766.8,56.9,7.4,Sandy,Y
Rajasthan,Jaipur,Wheat,Annual,17.5,34.5,1701.7,72,28.3,Sandy,N
Rajasthan,Jaipur,Maize,Kharif,11.6,26.2,338.7,89.1,14.5,Laterite,Y
Rajasthan,Jaipur,Cotton,Annual,21.8,33.2,1031.5,58,14.1,Red,N
Rajasthan,Jaipur,Sugarcane,Annual,15.9,34.5,1455.7,86.4,5.4,Red,N
Rajasthan,Jaipur,Soybean,Zaid,8.7,35.5,1196.9,94.1,23.6,Alluvial,N
Rajasthan,Jaipur,Mustard,Rabi,8.7,27.4,555.7,73.8,26.7,Red,Y
Rajasthan,Jaipur,Potato,Zaid,19.7,43.5,1214.2,58.6,7.6,Loamy,N
Rajasthan,Jaipur,Onion,Zaid,13.3,32.5,848.6,52.8,17.9,Loamy,N
Rajasthan,Jaipur,Tomato,Zaid,12.5,30.4,1225.1,90.9,3.2,Loamy,N
Rajasthan,Jaipur,Barley,Zaid,12.8,26.7,1252.2,54.6,6.9,Alluvial,Y
Rajasthan,Jaipur,Millets,Kharif,14.6,44.1,1613,82.4,19,Clay,Y
Rajasthan,Jaipur,Groundnut,Zaid,12.6,31,1240.1,92.4,15.2,Clay,N
Rajasthan,Jaipur,Sunflower,Kharif,8.1,38.6,1198.7,93.6,13.4,Black,N
Rajasthan,Jaipur,Turmeric,Rabi,14.9,40.4,625.2,41.8,19.1,Loamy,Y
Rajasthan,Jaipur,Chilli,Rabi,14.9,28.6,885.8,57.7,12.3,Alluvial,N
Rajasthan,Jaipur,Pulses,Zaid,13.9,35.9,1191.1,64.6,14.1,Black,Y
Rajasthan,Jaipur,Tea,Annual,11.9,40.4,552.7,53.8,21.3,Red,Y
Rajasthan,Jaipur,Coffee,Kharif,20.4,33.4,535.6,59.3,26.5,Alluvial,Y
Rajasthan,Jaipur,Jute,Annual,9,36.4,502.2,45.2,24.2,Sandy,N
Rajasthan,Jodhpur,Rice,Zaid,20.4,36.7,1426.3,87.1,3,Laterite,Y
Rajasthan,Jodhpur,Wheat,Zaid,8.3,38.4,273.7,78.2,10.9,Red,Y
Rajasthan,Jodhpur,Maize,Kharif,21.8,43.1,484.8,69.4,29.4,Loamy,Y
Rajasthan,Jodhpur,Cotton,Rabi,10.8,28.4,1782.1,45.2,28.3,Loamy,Y
Rajasthan,Jodhpur,Sugarcane,Rabi,15,43.8,815.7,80.3,3.3,Sandy,N
Rajasthan,Jodhpur,Soybean,Kharif,19.3,36.2,1538.9,61.7,14.8,Red,Y
Rajasthan,Jodhpur,Mustard,Kharif,11.8,26.9,802.5,59.5,22,Clay,N
Rajasthan,Jodhpur,Potato,Rabi,16.4,29,1043,40.4,6.2,Clay,N
Rajasthan,Jodhpur,Onion,Annual,15.6,37.9,1166.3,64.4,6.9,Clay,Y
Rajasthan,Jodhpur,Tomato,Kharif,14,30.5,1264.6,56.9,10.9,Red,Y
Rajasthan,Jodhpur,Barley,Rabi,18,44.4,1035.5,92.3,26.1,Black,Y
Rajasthan,Jodhpur,Millets,Annual,8.2,28.4,784.5,87.1,23.6,Alluvial,Y
Rajasthan,Jodhpur,Groundnut,Rabi,14.2,29.4,835.2,73.2,29.9,Black,Y
Rajasthan,Jodhpur,Sunflower,Zaid,10.9,37.6,823.4,65.7,26.3,Red,N
Rajasthan,Jodhpur,Turmeric,Annual,14.3,40,1478.3,71.2,14.1,Clay,Y
Rajasthan,Jodhpur,Chilli,Kharif,20.2,31.9,1016.7,51.5,26.9,Clay,N
Rajasthan,Jodhpur,Pulses,Rabi,18.7,42.9,1122.8,58.3,14.4,Red,Y
Rajasthan,Jodhpur,Tea,Kharif,16.5,31,1393.9,43.1,20,Red,N
Rajasthan,Jodhpur,Coffee,Zaid,8.2,32,1398.2,56,24.4,Black,N
Rajasthan,Jodhpur,Jute,Kharif,16.5,40.6,793.7,52.8,27.3,Clay,Y
Rajasthan,Udaipur,Rice,Rabi,12.1,30.2,709.7,57.7,25,Black,N
Rajasthan,Udaipur,Wheat,Rabi,8.7,42.2,1539,91.5,29.7,Alluvial,N
Rajasthan,Udaipur,Maize,Kharif,16.4,31.6,1611.8,45,25.3,Laterite,Y
Rajasthan,Udaipur,Cotton,Kharif,17.3,31.2,745.4,43.3,19.6,Clay,Y
Rajasthan,Udaipur,Sugarcane,Annual,20.4,42.3,656.2,51.8,28,Black,N
Rajasthan,Udaipur,Soybean,Rabi,12.3,38.8,864.7,67.7,18.5,Alluvial,N
Rajasthan,Udaipur,Mustard,Rabi,11.4,24.1,1676.7,67.9,23.4,Clay,N
Rajasthan,Udaipur,Potato,Kharif,12.7,35.3,1488.7,58.1,19.1,Laterite,N
Rajasthan,Udaipur,Onion,Zaid,13.5,31.4,468.3,42.4,16.7,Clay,N
Rajasthan,Udaipur,Tomato,Annual,11.7,24.5,1698.1,81.4,9.8,Red,Y
